Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1596,290398,caiomsouza,"2016-04-29 13:52:54",0.82547,33,caiomsouza
1597,301691,Booster,"2016-05-02 08:07:25",0.82547,14,cerealcorrelation
1598,290243,back22010,"2016-04-28 13:25:24",0.82547,11,huzech
1599,299211,"Anorexic Hippo","2016-05-02 15:37:35",0.82547,25,prasana
1600,315603,"جانے کب ہوں گے کم، بینک والوں کے غم","2016-05-02 23:33:47",0.82547,9,"anumali,isfartariq"
1601,292839,AnonSci,"2016-05-01 02:13:30",0.82547,25,anonsci
1602,285816,vettipaiyan,"2016-05-02 19:08:32",0.82547,15,vettipaiyan
1603,285688,paulperry,"2016-05-02 23:44:24",0.82547,11,paulperry
1604,303084,fallLeaf,"2016-05-02 22:56:26",0.82547,62,"jakublangr,watszo"
1605,286144,ArjoonnSharma,"2016-04-29 01:46:16",0.82547,34,arjoonn
1606,307879,___=.=,"2016-04-29 02:17:19",0.82547,21,callmemaybe
1607,315008,"Nilesh Kadam","2016-04-29 04:59:48",0.82547,9,nileshkadam
1608,302660,ShankerDS,"2016-05-02 16:34:15",0.82547,15,shankerg
1609,285796,nastaire,"2016-05-02 06:35:39",0.82547,10,nastaire
1610,305415,DisplayName,"2016-05-02 11:55:50",0.82547,16,"arjentuinstra,davidvansteen,jacekpardyak,marcelvdbosch,siavashbidgani"
1611,315066,"Anjali Gupta Arya","2016-05-02 05:44:47",0.82547,4,anjaliguptaarya
1612,300937,teitlax,"2016-05-02 09:07:21",0.82547,11,teitlax
1613,294747,Nemesis,"2016-05-01 12:05:24",0.82547,11,nemesis2
1614,291367,"Total Recall","2016-04-29 15:19:31",0.82547,6,"ajhurliman,alexsmith21"
1615,306543,"Sachin Nagargoje","2016-05-02 03:55:58",0.82547,5,snagargoje
1616,287726,JP_smasher,"2016-04-30 01:46:57",0.82547,26,wongjingping
1617,298705,xcgan,"2016-03-29 11:14:16",0.82546,5,xcgan1993
1618,292903,quantum_ba_team,"2016-04-07 13:37:21",0.82546,36,"ainsausti,emilioalbalinero,mdelreyz"
1619,288993,bonoco,"2016-03-09 10:47:05",0.82546,3,bonoco
1620,312829,AKIRA,"2016-05-01 08:41:08",0.82546,13,inumaru9n
1621,292500,gabormakrai,"2016-05-01 10:09:46",0.82546,23,gabormakrai
1622,291928,AdrianGuerrera,"2016-05-02 18:08:00",0.82546,23,aguerrera
1623,286666,"Sergio Rodrigues","2016-03-23 18:50:13",0.82546,33,srodriguex
1624,291267,"HYVE Technology Consulting","2016-03-21 02:24:01",0.82546,17,omarsultan
1625,299377,GaberAyoubi,"2016-04-18 12:40:27",0.82546,11,ayoubi
1626,311693,SMR3,"2016-05-02 23:57:56",0.82546,7,santanamr3
1627,287801,Huster_wgm,"2016-04-25 12:22:07",0.82545,32,husterwgm
1628,287232,zruska,"2016-03-27 22:44:37",0.82545,18,zruska
1629,291972,zds3,"2016-03-19 23:13:26",0.82545,5,zds121
1630,291286,Narsail,"2016-03-15 13:33:54",0.82545,6,narsail
1631,289428,"Matteo Rinaldi","2016-04-13 18:56:56",0.82545,31,matteor
1632,297001,"Jonathan 2","2016-04-29 19:09:33",0.82545,22,jobrown
1633,311718,vinayapawar,"2016-05-02 11:23:31",0.82545,14,pawarvinaya
1634,314880,Solstice,"2016-05-02 22:29:34",0.82544,14,ceyson
1635,288708,alexandreyc,"2016-03-08 20:22:46",0.82544,1,alexandreyc
1636,302025,"Bharath Raman","2016-04-24 15:03:51",0.82544,19,bharathraman86
1637,297285,thegallier3,"2016-04-30 10:07:14",0.82544,24,thegallier3
1638,295088,"Vladimir Merkulov","2016-04-27 10:44:22",0.82544,91,vladimirmerkulov
1639,297582,yuebanguo,"2016-04-08 05:18:43",0.82544,5,yuebanguo
1640,315165,A.M.,"2016-05-02 23:58:39",0.82544,8,mashhoori
1641,285414,"Negative Interest","2016-04-29 13:32:07",0.82543,23,jamesdlawrence
1642,289717,linus,"2016-04-28 11:44:10",0.82543,4,linus0
1643,299883,BarnabyBrien,"2016-04-30 12:36:29",0.82542,8,del=a49adc6d553a7b95
1644,314228,Chibberto,"2016-05-02 16:05:32",0.82542,11,chibberto
1645,303285,net_buster,"2016-04-10 20:04:40",0.82542,15,przmekk
1646,289927,StefanB,"2016-05-01 09:54:46",0.82542,80,empiricus
1647,314881,GalinaTikhonova,"2016-05-02 18:48:55",0.82542,17,tgalina
1648,287094,Halvard,"2016-03-06 02:35:51",0.82542,9,halvard
1649,312473,zuku,"2016-04-29 19:37:55",0.82542,19,zuku1985
1650,315076,FedorEME,"2016-05-02 22:42:03",0.82542,24,fedoreme69
1651,290022,meltingclock,"2016-03-20 02:33:06",0.82542,20,meltingclock
1652,308326,phynninen,"2016-04-13 20:58:24",0.82542,2,waitbutwhy
1653,292118,"Simon Klotz","2016-04-04 22:23:31",0.82542,34,sklotz
1654,293805,"Vadivel Mohanakrishnan","2016-05-01 11:47:45",0.82541,17,vmvadivel
1655,286226,Aurice,"2016-03-09 17:27:03",0.82541,11,einrub
1656,288795,"Vlad Balanda","2016-05-02 02:21:28",0.82541,188,bankhv
1657,315556,"I'm not George Bush","2016-05-02 19:38:26",0.82541,6,avincent
1658,285211,"Eric Couto","2016-05-02 12:44:47",0.82541,24,ericcouto
1659,290627,Luca,"2016-03-23 08:21:42",0.82541,30,lucacontri
1660,291451,AlKhwarizmi,"2016-04-15 01:16:01",0.82541,12,alkhwarizmi
1661,299861,SarthakYadav,"2016-04-30 19:49:43",0.82541,62,rechie26
1662,296243,VladM,"2016-04-10 17:40:42",0.82541,9,vladminzatu
1663,289578,xiaoqing,"2016-03-16 09:53:36",0.82540,14,qingxiaopig
1664,291303,"Mendika Ramarlina","2016-05-02 21:22:09",0.82540,183,ramarlina
1665,287369,WallaceChen,"2016-04-30 08:42:34",0.82540,76,wallacedata
1666,303809,小猫不吃鱼,"2016-05-02 02:27:56",0.82540,26,"lezheng,zhangyuwinniesmile"
1667,308134,"Matheus Costa [BCC]","2016-05-02 23:45:52",0.82540,12,matheuscs
1668,301569,"leonardo cavalcanti","2016-04-14 19:01:17",0.82540,15,lvitor
1669,295472,Kesis,"2016-05-02 23:42:07",0.82540,69,kevins
1670,286708,"Zhe LIN","2016-03-09 06:39:16",0.82540,5,linzhe
1671,288554,"James Londal","2016-03-14 18:38:34",0.82540,18,piccolo
1672,301235,bscheetz,"2016-04-09 04:53:49",0.82540,11,bscheetz
1673,314181,mk1,"2016-05-02 04:09:08",0.82539,31,mallik1
1674,315623,"Nathan 2","2016-05-02 18:41:54",0.82539,8,nathanstrug
1675,306411,"Wenhua Yang","2016-04-21 09:09:43",0.82539,21,geekoala
1676,303123,GGWONG,"2016-05-02 23:09:38",0.82539,56,ggwong
1677,298954,rsbkr333,"2016-04-29 05:51:09",0.82539,7,rsbkr333
1678,290672,masterLiu,"2016-05-02 23:25:44",0.82539,31,masterliu
1679,294326,"Ivan Gorshkov","2016-03-19 12:55:27",0.82539,4,laogugu
1680,314341,Yunan,"2016-05-02 21:36:52",0.82539,9,yunanyang
1681,307987,aade,"2016-05-02 00:22:48",0.82539,16,ankitade
1682,285483,"katensy ","2016-03-11 23:09:17",0.82538,11,katensy
1683,303670,saiwing,"2016-05-02 19:43:39",0.82538,24,saiwing
1684,287681,Innovalytics,"2016-05-02 01:08:28",0.82538,23,champion1955
1685,314823,chicks_habit_1,"2016-05-01 21:49:19",0.82538,4,"allena,qashqay,varvara"
1686,285086,✞,"2016-05-02 23:52:25",0.82538,221,carloshuertas
1687,298734,Todd_Qi,"2016-04-10 05:40:47",0.82538,9,toddzzr
1688,314229,denny_sem,"2016-05-02 23:38:27",0.82538,6,dennysem
1689,309973,MLopezMartin,"2016-05-02 10:27:58",0.82538,30,mlopezm
1690,290351,"Jamie Ross","2016-03-21 12:08:26",0.82538,15,jross225
1691,285412,"Pan Tofelek","2016-05-02 23:19:06",0.82538,197,sionek
1692,293367,solaimuruganv,"2016-03-17 08:44:22",0.82538,1,solaimuruganv
1693,305854,"Jiayao Zhang","2016-05-02 03:10:21",0.82537,5,jyzzxcvb
1694,307711,"Claudio MG","2016-04-29 17:32:51",0.82537,54,clauss
1695,285827,EBeserra,"2016-04-27 17:46:50",0.82537,21,ebeserra
1696,292515,mjos,"2016-04-06 12:34:47",0.82537,7,josimi
1697,298212,r0d1on,"2016-05-02 23:13:07",0.82537,93,sharpy
1698,293457,"Antti Tupamäki","2016-03-25 09:23:09",0.82537,6,atupis
1699,285686,"Wendy Yu","2016-03-16 03:03:00",0.82537,16,wendyu
1700,312149,"Andre Obereigner","2016-05-02 06:01:13",0.82537,10,andreobereigner
1701,304569,Anuj,"2016-04-10 03:32:12",0.82537,8,anujkh
1702,304921,MLCLASS_SP16_DARK_HORSES,"2016-05-02 23:52:47",0.82537,20,"neelshah,prabhanjan1992"
1703,287700,"Samuel Markson","2016-03-19 02:56:56",0.82537,15,samuelcyrusmarkson
1704,289259,N0rdIC,"2016-03-14 21:15:17",0.82536,7,n0rdic
1705,285857,FatMamas,"2016-04-07 18:44:21",0.82536,34,"hromadat,petrbel,vojcek"
1706,286674,bansal98,"2016-04-13 01:52:57",0.82536,19,bansal98
1707,288762,ChiuyeeLau,"2016-03-08 22:49:37",0.82536,1,chiuyeelau
1708,288823,"Venkata Dikshit","2016-03-14 02:09:34",0.82536,8,vdpappu
1709,288879,"Igor Krashenyi","2016-03-09 05:00:12",0.82536,2,igorkrashenyi
1710,288880,"Evgeniy Molozhenko","2016-03-09 04:53:39",0.82536,1,molozhenko
1711,287991,"Jesus Fernandez-Bes","2016-03-10 18:22:53",0.82536,12,jesusfbes
1712,289024,"Anuj Mehra","2016-03-11 06:32:54",0.82536,1,anujmehra
1713,285834,cartouche,"2016-03-16 13:51:02",0.82536,12,cartouche
1714,285177,matt,"2016-04-11 23:42:39",0.82536,13,matt32106
1715,286884,ASK_Do,"2016-03-12 03:37:12",0.82536,4,doniwa
1716,290723,GinTaras,"2016-04-15 22:18:26",0.82536,7,jovaisas
1717,290785,@ndirey,"2016-04-30 13:49:24",0.82536,18,andirey
1718,291520,Anshul,"2016-03-14 07:24:13",0.82536,2,anshulp
1719,290747,kirill.golodnov,"2016-03-15 16:45:27",0.82536,9,kyrylhol
1720,291870,cyberpunk,"2016-03-23 00:02:59",0.82536,3,fumanchu
1721,291945,"Ori Kron","2016-03-15 00:04:55",0.82536,5,orikron
1722,288173,TeamToguro,"2016-03-15 01:37:27",0.82536,13,"fabiorangel,firmino,reisen"
1723,291991,SheldonBond,"2016-04-08 21:00:12",0.82536,5,sheldonbond
1724,292099,"Vishnu Srinivasan","2016-03-15 09:33:04",0.82536,1,vishnusrinivasan91
1725,291281,Sinatail,"2016-03-15 23:29:58",0.82536,3,jmzamora
1726,292583,TeamPoopieHead,"2016-03-17 02:45:47",0.82536,7,kbskbs
1727,287559,Nitin,"2016-03-26 11:00:38",0.82536,14,nitinkr
1728,286339,NikhilM,"2016-05-02 14:52:56",0.82536,14,nmud19
1729,289678,"Lei Yang","2016-03-17 11:53:10",0.82536,21,smileyang
1730,292548,"Jarosław Granda","2016-03-17 19:02:44",0.82536,4,jmg30x
1731,292426,C.C.,"2016-03-17 21:43:15",0.82536,8,xuchen2004
1732,293903,Arijit,"2016-03-18 12:20:52",0.82536,1,arijit
1733,291548,gaohong,"2016-04-25 14:33:16",0.82536,41,gaohong
1734,294162,Data.Science,"2016-04-06 23:27:42",0.82536,2,datatad
1735,294267,"Deep Retina","2016-03-23 21:08:16",0.82536,3,deepretina
1736,294366,leotywy,"2016-03-19 15:15:34",0.82536,1,leotywy
1737,294529,unnamed,"2016-03-19 23:11:06",0.82536,1,del=1dc1f9c1d84b4132
1738,294533,"Denis Isaev","2016-03-27 22:32:48",0.82536,12,denisisaev
1739,294379,Duka,"2016-03-25 13:08:46",0.82536,11,dukachan
1740,287399,DevangKulshreshtha,"2016-03-21 07:56:07",0.82536,8,devangkulshreshtha
1741,295055,LokeshPanchariya,"2016-03-24 17:31:43",0.82536,3,lokeshpancharia
1742,295119,"Timur Abdi","2016-04-09 12:02:41",0.82536,4,justart
1743,295396,"Jeff Mills","2016-04-25 08:02:24",0.82536,7,mullill
1744,295070,fordata,"2016-03-22 11:52:21",0.82536,2,wangyw
1745,295100,"zhu hong xu","2016-03-28 11:22:37",0.82536,24,nantingpo
1746,285286,"vivek yadav","2016-03-23 01:42:08",0.82536,3,vivekyadav
1747,285791,ಸಾತಿ,"2016-03-30 15:40:28",0.82536,10,satuspark
1748,285297,"Mania Yang","2016-03-23 15:23:21",0.82536,6,yangyanzhan
1749,294876,"Peter Mc","2016-04-16 22:24:06",0.82536,21,petermc
1750,296078,"Data Summagers","2016-04-03 21:15:25",0.82536,9,"ctsai89,jjhuang,mkchang"
1751,293416,"Liang Guan Qing","2016-03-29 08:33:12",0.82536,6,guanqing
1752,292491,"Adam Tetelman","2016-03-30 02:48:06",0.82536,44,supertetelman
1753,296748,jcannon,"2016-04-11 22:42:33",0.82536,5,jcannon
1754,297268,"Matt Sco","2016-03-25 22:47:48",0.82536,4,mattsco
1755,297276,youngre,"2016-04-27 21:46:41",0.82536,4,youngre
1756,294960,s1syphus,"2016-04-17 01:51:25",0.82536,6,s1syphus
1757,297583,Iskuskov,"2016-03-26 20:06:25",0.82536,1,iskuskov
1758,297614,XKaggler,"2016-03-29 21:07:10",0.82536,10,aesnau
1759,297528,lefant,"2016-03-28 08:36:23",0.82536,9,lefant
1760,298556,pixixi,"2016-03-29 05:52:17",0.82536,5,pixixi
1761,298893,"Qiong Liu","2016-03-30 23:26:48",0.82536,9,jadeliu
1762,285837,Gunner4Life,"2016-03-29 21:16:03",0.82536,2,harshavardhan189
1763,300269,"Alexis Zubiolo","2016-04-04 04:40:04",0.82536,2,azubiolo
1764,299650,jingliang,"2016-04-01 07:23:05",0.82536,6,jingliang
1765,299478,"Tej Pratap","2016-04-01 09:49:43",0.82536,6,tejpratap
1766,300830,NitinSingla,"2016-04-02 05:34:35",0.82536,5,whoisninja
1767,301052,"Saurav Gupta","2016-04-02 17:34:53",0.82536,2,dopelearner
1768,293388,"Team Bangladesh","2016-04-29 19:49:13",0.82536,21,towhid1
1769,300958,xiao,"2016-04-03 08:21:50",0.82536,6,xiaoshcihang
1770,301434,SuperQing,"2016-04-10 13:59:19",0.82536,5,superqing
1771,301551,无风可掇,"2016-04-03 19:22:09",0.82536,1,wufengkeduo
1772,295726,fortytwo,"2016-04-04 10:01:12",0.82536,2,fortytwo
1773,301787,"David Hasson","2016-04-11 09:00:44",0.82536,9,dhasson
1774,301925,Uday,"2016-04-28 09:48:52",0.82536,8,ubsingh9
1775,302205,KonstantinOstrovsky,"2016-04-07 10:21:46",0.82536,9,miontq
1776,294981,Canyon289,"2016-04-07 02:53:24",0.82536,11,canyon289
1777,303465,fyears,"2016-04-07 05:39:42",0.82536,4,fyears
1778,303995,halafy,"2016-04-18 22:10:16",0.82536,14,yfalah
1779,299733,"Géry Vessère","2016-05-01 07:10:40",0.82536,57,gvessere
1780,305176,Bryan,"2016-04-10 17:28:41",0.82536,5,bryanhex
1781,304958,TomGlaser,"2016-04-16 02:16:07",0.82536,9,tfglaser
1782,296643,VNPC,"2016-04-25 08:47:12",0.82536,10,"lengoanhcat,phuongvo87"
1783,293447,king8,"2016-04-14 06:46:45",0.82536,16,yaronn
1784,312436,"Jaya Sureya","2016-04-25 12:43:18",0.82536,6,jayajs
1785,286197,DAteam,"2016-04-24 09:46:25",0.82536,1,"anvpan,zubrabubra"
1786,305699,random_bot,"2016-04-26 05:27:15",0.82536,8,animesh920
1787,315202,Frantic,"2016-04-25 14:04:05",0.82536,1,frantic
1788,315245,"Nitin 2","2016-05-01 16:59:39",0.82536,6,nitinl
1789,315116,AC_Milan,"2016-05-02 07:52:38",0.82536,6,"del=8a7909faa163fbf2,kasramani"
1790,285771,zizou,"2016-04-27 12:06:34",0.82536,10,zizouvb
1791,314075,HeshamEraqi,"2016-04-29 19:00:59",0.82536,11,heshameraqi
1792,315050,"Shridhar Yadav","2016-05-02 22:00:51",0.82536,11,shridharyadav
1793,290497,"Diego Rueda","2016-03-26 09:15:36",0.82536,22,sandiego206
1794,293676,"Tomasz Kaczmarczyk","2016-04-13 10:08:30",0.82536,15,tomaszkaczmarczyk
1795,285783,C.O.V.E.,"2016-03-12 23:16:31",0.82536,4,"amberosti,daedalus1"
1796,311661,"East-West expansion","2016-05-02 22:35:40",0.82536,131,"alexeygolyshev,alexlzzz,mynameis,tedferreira"
1797,301321,"Nicolas Bontempo","2016-04-12 22:18:27",0.82535,10,nickbomtempo
1798,298156,"Christopher Buck","2016-03-30 14:18:16",0.82535,9,butterwell
1799,293789,none,"2016-03-23 20:14:20",0.82534,27,nonetodo
1800,303068,"Clare Chen","2016-04-11 01:25:18",0.82534,23,clarechen
1801,291277,adam.j,"2016-04-27 17:25:00",0.82534,29,ajsuarez
1802,290170,"Massimo Loporchio","2016-04-26 12:46:26",0.82534,47,maslopo
1803,311171,wlpdlut,"2016-04-27 13:00:25",0.82534,32,wliping
1804,289630,AnkurGupta,"2016-04-27 04:08:22",0.82534,15,priyankur
1805,306417,volonte,"2016-05-02 10:48:37",0.82534,24,akourdi
1806,309373,"Gui [BCC]","2016-04-15 18:57:39",0.82534,2,guilhermesvbcc
1807,292062,"Alex Sergeev","2016-03-17 03:44:29",0.82534,12,alsrgv
1808,300651,chomnoue,"2016-04-01 20:14:32",0.82534,1,chomnoue
1809,301372,guangsha,"2016-05-02 19:33:10",0.82534,35,guangsha
1810,290893,Yuznik,"2016-03-15 21:13:11",0.82534,5,yuznik
1811,292854,"Alexander Shvartsberg","2016-04-12 15:45:41",0.82533,9,aschwartz
1812,307875,"ORIE ML","2016-05-02 23:55:31",0.82533,21,"phani792,shashankbassi92"
1813,299530,GarethJones,"2016-05-02 18:50:38",0.82533,70,garethjns
1814,292762,"Martin Delzant","2016-03-21 17:32:25",0.82533,6,tinmard
1815,294728,tsing,"2016-05-02 20:39:53",0.82532,12,vtsing
1816,300798,TeamASquaredLearn,"2016-05-01 06:28:28",0.82532,15,"akgunter,mrandrewthegreat"
1817,306529,Alephdue,"2016-04-17 07:39:57",0.82532,21,"alephdue,shobhitg11"
1818,293119,mortehu,"2016-04-14 03:18:40",0.82532,5,mortehu
1819,296969,foggy-er,"2016-04-04 03:13:09",0.82532,33,"ronzhu,stephaniexie"
1820,296162,RB,"2016-03-28 14:50:14",0.82532,5,colmsh
1821,290664,"El macho","2016-03-28 16:57:28",0.82532,26,elmacho
1822,288992,tempo,"2016-03-09 15:31:11",0.82532,4,timlincool
1823,304832,"Jude Jin","2016-04-12 01:42:39",0.82532,7,judejin
1824,287776,Ajay_Jadhav,"2016-05-02 09:58:52",0.82532,33,ajayjadhav
1825,308801,ChengChe,"2016-05-02 22:12:52",0.82532,11,joolee
1826,296929,AdamWitkowski,"2016-03-25 14:40:39",0.82532,2,liorin
1827,311838,HESE,"2016-05-02 15:23:59",0.82531,14,hese123
1828,286282,"Prasanth Narayanan","2016-03-06 08:32:13",0.82531,7,prasanthkn
1829,286743,"Aspiring Data Scientist","2016-03-28 11:50:43",0.82531,20,ashishrane
1830,286792,Suman,"2016-03-09 10:30:45",0.82531,10,sumandse
1831,287818,"Diego de Fabregas Ugalde","2016-03-09 10:33:13",0.82531,3,kangcor
1832,288484,jpljpl,"2016-03-17 17:33:14",0.82531,24,jpljpl
1833,290419,"Ricardo Molero","2016-03-30 15:17:43",0.82531,3,rmolero
1834,287238,Sunny,"2016-03-13 18:00:13",0.82531,10,cerebralseeker
1835,292013,PredNet,"2016-03-30 16:26:11",0.82531,40,vipulpatel
1836,292897,"Prashant Mudgal","2016-03-17 06:03:33",0.82531,5,prashantmudgal
1837,294062,EgyFirst,"2016-03-19 23:27:04",0.82531,8,egyfirst
1838,291802,"Felix Wolf","2016-04-06 18:52:03",0.82531,22,moryblu
1839,290512,liuweiyuan,"2016-03-21 13:13:03",0.82531,12,liuweiyuan
1840,295524,"saurabh kumar","2016-03-22 06:22:40",0.82531,3,saurabh502
1841,295938,GSGML,"2016-03-24 16:24:22",0.82531,4,saigds15
1842,296847,FelipeLeite,"2016-03-24 19:16:50",0.82531,2,felipempleite
1843,298227,Mi,"2016-03-29 05:30:40",0.82531,5,justinlu
1844,291775,"niteenr1 .","2016-04-01 06:20:50",0.82531,25,niteenraikar
1845,292131,BruceKaggle,"2016-05-02 12:31:27",0.82531,51,brucekaggle
1846,298716,"Pablo & Lope","2016-04-06 10:43:22",0.82531,14,"lopelh,pablovj"
1847,310643,dtr,"2016-05-02 03:28:02",0.82531,17,dtrx231
1848,315112,"Frederico Arnoldi","2016-05-02 02:35:12",0.82531,3,fgcarnoldi
1849,301963,murphy,"2016-04-05 12:14:57",0.82530,3,murphy0730
1850,286621,BrandonW,"2016-04-10 01:29:41",0.82530,14,brandonw20
1851,304015,jinhlov,"2016-04-08 08:39:33",0.82530,2,jinhlov
1852,315727,Jo,"2016-05-01 22:05:46",0.82530,17,harrowing
1853,288682,Elizabeth,"2016-03-08 19:47:24",0.82530,5,heavenstobetsy
1854,296890,"Siddharth Murching","2016-04-04 09:02:01",0.82530,8,smurching
1855,301862,Nagababu,"2016-04-04 10:29:14",0.82530,1,nagababu
1856,291740,student,"2016-04-22 22:26:30",0.82529,38,twtstudent
1857,303738,disgon,"2016-04-12 17:59:15",0.82529,13,vbardiovsky
1858,289843,"The Enterprise!","2016-04-03 02:31:53",0.82528,7,"del=df10ab3c70dd178c,vkkumar"
1859,297670,"Stefan Mai","2016-03-27 02:57:14",0.82528,5,stefanmai
1860,311685,RyanChao,"2016-04-29 18:17:58",0.82528,8,ryanchao2012
1861,285529,"Bojan Tunguz","2016-05-02 22:21:31",0.82528,69,tunguz
1862,315146,"Aurel G.","2016-05-02 11:44:19",0.82528,17,aurelg1106
1863,303717,Ashutosh,"2016-05-02 17:31:01",0.82528,8,askaran
1864,288367,cramosu,"2016-05-02 19:50:24",0.82528,9,cramosu
1865,290122,AEGo,"2016-04-23 11:17:35",0.82527,31,eldaniz
1866,308234,"Tea Leaves","2016-05-02 23:21:12",0.82527,45,"abisheks90,mkocaoglu,rajatsen91"
1867,314736,"Click & Submit","2016-05-02 23:51:15",0.82527,25,rushter
1868,293197,Jerusalemsbell,"2016-03-16 23:50:24",0.82527,1,jerusalemsbell
1869,286525,"Harish V","2016-03-09 20:07:01",0.82527,5,hvsarma
1870,285130,YetAnotherKaggler,"2016-05-02 19:37:42",0.82527,19,adornes
1871,315520,PeterStröm,"2016-04-29 15:03:59",0.82527,3,petstr
1872,293361,"Юрий Тростин","2016-03-20 16:51:28",0.82527,5,trostin
1873,285735,"Soumojit Kumar","2016-03-13 17:58:23",0.82527,3,soumojit86
1874,290951,DerekBrovocado,"2016-03-18 19:49:13",0.82527,10,derekb77
1875,291872,satadru,"2016-03-15 21:56:43",0.82527,3,sada1510
1876,290291,manoj,"2016-03-15 10:02:07",0.82527,6,codedoc
1877,291225,"Clark Djilo","2016-03-17 03:01:50",0.82527,10,clarkdjilo
1878,289222,AVians,"2016-03-23 21:21:12",0.82527,9,"hinduja1234,jalfaizy,shaileshaher"
1879,293982,"Tushar Chatterjee","2016-03-18 16:33:52",0.82527,5,tushar01
1880,294681,xvester,"2016-03-20 11:35:02",0.82527,1,xvester
1881,294820,"Evgeniy Olekhnovich","2016-03-20 18:50:40",0.82527,2,nickwarrenlol
1882,294565,"Ajai Sharma","2016-03-21 19:26:46",0.82527,2,uptownfunk
1883,295584,LinLeeCheong,"2016-03-22 06:31:06",0.82527,1,linleecheong
1884,288165,"Tinh Tran","2016-03-22 15:15:20",0.82527,3,tinhkk
1885,296095,"Dan Breitbach","2016-03-23 02:39:23",0.82527,2,dbreitbach
1886,296190,SayakMukherjee,"2016-03-23 08:16:53",0.82527,1,sayakm
1887,296281,"ashok kumawat","2016-03-23 12:27:43",0.82527,1,ashokumawat
1888,291971,"Aydin Hibbert","2016-03-24 09:14:49",0.82527,8,aydinhibbert
1889,296662,"Aditya 2","2016-03-24 10:24:42",0.82527,1,adityashrm21
1890,295260,JulioCesarPalacioOjeda,"2016-03-25 15:19:16",0.82527,7,joules
1891,294487,"(ノ ゜Д゜)ノ ︵ ┻━┻","2016-04-29 00:55:57",0.82527,10,"bigmakondo,tonipleite"
1892,294397,Micpax,"2016-03-28 20:26:05",0.82527,6,micpax
1893,295897,gunam,"2016-03-28 17:15:51",0.82527,4,matamagu
1894,288214,B-89,"2016-04-19 14:34:33",0.82527,37,"arbabifard,farazyasrobi"
1895,311602,Vegeta,"2016-05-02 15:54:33",0.82527,5,"del=61879379eb89fbea,devangi1992,jaybhuta,lavingurnani,sidsingh123"
1896,314601,albmartin,"2016-05-02 18:05:13",0.82527,3,falcon777
1897,294588,"Ravi Theja","2016-03-21 14:22:06",0.82527,6,del=01e79e6323537e0e
1898,296544,dmwright,"2016-03-25 20:05:30",0.82527,2,dmwright94
1899,298191,Fengari,"2016-03-29 06:44:57",0.82527,9,fengari
1900,308958,"Manu 291","2016-04-15 00:33:58",0.82526,1,manu291
1901,314308,capsos,"2016-04-24 01:17:04",0.82526,5,wukeyuan72
1902,309956,Saiyan,"2016-04-26 14:46:24",0.82526,6,"ashwinnimhan,manashree"
1903,299498,"Benjamin Post","2016-04-04 20:47:05",0.82526,17,benjaminpost
1904,301946,"Takaaki  Fukunishi","2016-04-27 13:24:52",0.82526,6,tkhkns
1905,286305,Luciferase,"2016-05-01 06:14:43",0.82526,26,luciferase
1906,290381,"Christopher Mooney","2016-05-02 21:19:17",0.82526,33,mooneychristopher
1907,297869,honzajolic,"2016-04-11 16:44:17",0.82525,1,honzajolic
1908,315153,diamondsky,"2016-05-02 10:35:34",0.82525,7,del=26294a1eb60fec6d
1909,305271,DrKnight,"2016-04-27 16:19:16",0.82525,14,rahulravindran0108
1910,297809,team42,"2016-05-01 20:58:27",0.82525,7,"abhishek333,amanraj"
1911,315083,"Suyash Mishra","2016-04-28 08:21:35",0.82525,13,hsayus
1912,287009,YaronBlinder,"2016-04-07 16:56:07",0.82525,27,yaronblinder
1913,312867,RodolpheLampe,"2016-05-02 21:52:56",0.82524,4,rodolphelampe
1914,288192,LuisSuarez,"2016-03-18 00:52:41",0.82524,16,del=6a07765bc3294b14
1915,288877,sadashivb,"2016-05-02 04:12:32",0.82524,43,sadashiv19
1916,290877,"Clay McLeod","2016-03-20 17:03:33",0.82523,29,claymcleod
